id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
18,Drawer (10),-0.1593063,0.718218565,0.988815963,True,False,True,False,1.85140812,
19,Drawer (1),2.98843765,0.0948,1.4010011,True,False,True,False,5.07158661,
20,Drawer (1),2.98843765,0.0948,-0.573998868,True,False,True,False,5.29506,
21,EndTable (2),3.163,0.016,0.376,True,False,False,False,5.27800941,
22,Chair,1.049,0.0,-2.311,False,False,False,False,4.593435,
23,Drawer,2.98843765,0.34309265,1.4010011,True,False,True,False,5.037306,
24,EndTable,-3.309,0.016,-0.498,True,False,False,False,2.18378615,
25,Cabinet,0.3337883,0.5141855,-2.0152328,True,False,True,False,3.83409619,
26,Stool,3.136,0.016,-1.626,False,False,False,False,5.838305,
27,Drawer (7),-0.1593063,0.718218565,1.46571994,True,False,True,False,1.90905273,
28,Chair (1),2.038,0.0,-2.352,False,False,False,False,5.32746363,
29,Drawer (1),-3.13443756,0.0948,-0.498,True,False,True,False,2.05100775,
30,EndTable,-0.17,0.013,-2.241,True,False,False,False,3.83012152,
31,Drawer (5),-0.1593063,0.215018928,1.941694,True,False,True,False,2.18344569,
32,Drawer (1),-0.1593063,0.718218565,2.419462,True,False,True,False,2.332908,
33,EndTable (3),3.163,0.016,-0.5739999,True,False,False,False,5.47224665,
34,Drawer,2.98843765,0.34309265,0.37600103,True,False,True,False,5.05994272,
35,CreditCard_3,-0.062275216,0.902580142,0.8458315,False,False,False,True,1.94390011,['Dresser|-00.02|+00.01|+01.72']
36,Laptop_24,-2.78081179,0.365461469,-1.874968,False,True,True,True,3.02969956,['ArmChair|-02.86|+00.02|-02.04']
37,Desk_Lamp_3,3.14109063,0.5854852,1.46614254,False,True,False,False,5.17280054,['Dresser|+03.16|+00.02|+01.40']
38,LightSwitch24,-0.9271823,1.3160553,2.846592,False,True,False,False,2.17261267,
39,Watering_Can_1,2.89399958,0.0149392039,-1.91599953,False,False,False,True,5.76781,
40,Newspaper_4,3.18,0.586334169,-0.543,False,False,False,True,5.41502142,['Dresser|+03.16|+00.02|-00.57']
41,Open_Book_3,0.06675309,0.9091778,1.13340807,False,False,False,True,2.07106829,['Dresser|-00.02|+00.01|+01.72']
42,Glass_Vase_3,-2.16899252,1.19524324,-2.1836822,False,False,False,True,3.20030046,
43,Cellphone_7,-0.2048611,0.9033754,2.48516226,False,False,False,True,2.329895,['Dresser|-00.02|+00.01|+01.72']
44,Remote_3,-0.2565729,0.903933167,0.9099228,False,False,False,True,1.7457999,['Dresser|-00.02|+00.01|+01.72']
45,Glass_Vase_2,-1.04643679,1.19524324,-2.15178347,False,False,False,True,3.30462623,
46,Houseplant_24,0.491246164,0.8734506,-1.58112812,False,False,False,False,3.58753514,
47,Television_24,0.07,1.387,1.69838691,False,False,False,False,2.23466635,['Dresser|-00.02|+00.01|+01.72']
48,Statue_Waving_Man_3,-0.15578185,0.531835437,-2.252493,False,False,False,True,3.75872946,['TableTop|-00.17|+00.01|-02.24']
49,bin_24,3.16415358,0.0157988258,0.891,True,False,False,False,5.243297,
50,pillow_24,-2.893,0.616,0.818,False,False,False,True,0.9597146,['Sofa|-02.96|+00.08|+01.39']
51,Keychain_2,-0.238476738,0.903668046,2.346585,False,False,False,True,2.21730185,['Dresser|-00.02|+00.01|+01.72']
52,Painting (1),-1.5613,1.4086,-2.318,False,False,False,False,3.38281727,
53,Painting,3.367,1.79,-0.94936,False,False,False,False,5.776433,
54,Painting (2),-3.48801541,1.386,-0.507,False,False,False,False,2.169191,
55,DecorativeBox4,3.1545465,0.584736943,0.461166739,True,False,False,True,5.19326067,['Dresser|+03.16|+00.02|+00.38']
56,Floor_Lamp_24,3.104,0.0157988258,-2.342,False,True,False,False,6.166975,
57,WindowLarge (2),1.133,1.219,-2.74,False,False,False,False,4.88821173,
58,WindowLarge (5),-3.369,1.181,-1.539,False,False,False,False,2.89663339,
59,WindowLarge,2.898,1.219,-2.74,False,False,False,False,6.170035,
60,WindowLarge (1),2.007,1.219,-2.74,False,False,False,False,5.48953342,
61,WindowLarge (3),-0.193,1.158,-2.564,False,False,False,False,4.003189,
62,WindowLarge (4),-2.97,1.158,-2.564,False,False,False,False,3.70150971,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Shelf,-0.46499896,0.1742,3.03900051,True,False,False,False,2.27672529,
2,Table,-4.613,0.006,3.3463,True,False,False,False,2.33221245,
3,Shelf (5),-0.336500168,0.1758,2.674,True,False,False,False,2.52445912,
4,Curtains,-1.03033,2.113802,0.0,False,False,False,False,4.204669,
5,Curtains (1),-3.927,2.113802,0.0,False,False,False,False,4.189945,
6,Sofa,-2.125,-0.004,4.558,True,False,False,False,1.27400064,
7,Shelf (1),-0.46499896,0.4187,3.03900051,True,False,False,False,2.21020555,
8,Chair,-4.56,-0.0021,3.868,False,False,False,False,2.25469613,
9,Shelf (3),-0.461500973,0.4777,2.30390048,True,False,False,False,2.535907,
10,CoffeeTable,-1.973,0.0021,2.6154,True,False,False,False,1.54387808,
11,Shelf (4),-0.465001,0.1753,2.30440044,True,False,False,False,2.60117221,
12,Drawer,-4.433324,0.47347495,3.34449983,True,False,True,False,2.02236438,
13,Sofa (1),-4.57,-0.004,1.9,True,False,False,False,2.92181277,
14,ArmChair,-0.876,-0.0329,0.566,True,False,False,False,3.695714,
15,Shelf (2),-0.46499896,0.5688,3.03900051,True,False,False,False,2.18197274,
16,TVStand,-0.335,0.005,2.68,True,False,False,False,2.57786727,
17,Houseplant_25,-3.127,1.50434291,0.119,False,False,False,False,3.732871,
18,CreditCard_3,-0.494096577,0.758083642,3.18493938,False,False,False,True,2.08927369,['TableTop|-00.34|+00.01|+02.68']
19,Television_25,0.0,1.376,2.661,False,False,False,False,2.76695728,
20,bin_25,-0.22729063,0.005818177,4.77884769,True,False,False,False,2.65245843,
21,Desk_Lamp_1,-4.65800047,0.505064845,3.31800079,False,True,False,False,2.23718452,['TableTop|-04.61|+00.01|+03.35']
22,Tissue_Box_1,-1.9930681,0.3047347,2.360078,False,False,False,True,1.59729981,
23,Laptop_25,-0.335,0.758,2.38,False,True,True,True,2.566373,['TableTop|-00.34|+00.01|+02.68']
24,Glass_Vase_3,-2.88048768,1.518822,0.144867167,False,False,False,True,3.6764524,
25,Remote_3,-0.161285192,0.759436667,3.114679,False,False,False,True,2.42795,['TableTop|-00.34|+00.01|+02.68']
26,Dog_Statue_3,-1.869989,1.518822,0.145256266,False,False,False,True,3.71020746,
27,Painting,-2.508,1.818,0.109,False,False,False,False,3.75329161,
28,Fertility_Statue_2,-0.4399774,0.176568478,2.6529336,False,False,False,True,2.44550848,['Shelf|-00.34|+00.18|+02.67']
29,pillow_25,-1.379,0.479,4.5207963,False,False,False,True,1.42611217,['Sofa|-02.13|00.00|+04.56']
30,Floor_Lamp_25,-4.636,0.005818177,0.359,False,True,False,False,4.10769749,
31,Keychain_2,-0.8838021,0.371606,0.7517496,False,False,False,True,3.44790554,['ArmChair|-00.88|-00.03|+00.57']
32,DecorativeBox3,-2.12793446,0.3047347,2.69506526,True,False,False,True,1.27036369,
33,Watch_1,-0.5760696,0.7584034,3.07302952,False,False,False,True,2.044951,['TableTop|-00.34|+00.01|+02.68']
34,LightSwitch25,-3.234,1.343,5.0,False,True,False,False,1.5137738,
35,Newspaper_1,-4.53022242,0.420306236,1.18743372,False,False,False,True,3.30533552,['Sofa|-04.57|00.00|+01.90']
36,WindowLarge (1),-1.011,1.391,0.03,False,False,False,False,4.03608131,
37,WindowLarge,-3.9,1.391,0.03,False,False,False,False,4.004102,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Drawer (2),-0.71,0.0541,-0.1717988,True,False,True,False,0.9691504,
2,Blinds (2),-0.399,1.605,0.934,False,False,False,False,0.9867493,
3,CoffeeTable,-0.71,0.0,-0.363,True,False,False,False,1.1098057,
4,Blinds (1),-2.01,1.605,0.959,False,False,False,False,1.81063473,
5,Drawer (4),-0.71,0.3742838,-0.5542003,True,False,True,False,0.9840057,
6,Drawer (3),-0.71,0.215199947,-0.5542003,True,False,True,False,1.07757068,
7,ArmChair,1.509,0.0,-0.589,True,False,False,False,2.356226,
8,EndTable,1.808,0.0,0.326,True,False,False,False,2.47879815,
9,Sofa,-0.5,0.0,-1.887,True,False,False,False,2.31917429,
10,Drawer,-0.71,0.3742838,-0.17179881,True,False,True,False,0.7067131,
11,Drawer (1),-0.71,0.2152,-0.1717988,True,False,True,False,0.832066536,
12,Drawer,1.76620185,0.7709758,0.326,True,False,True,False,2.271201,
13,Blinds,-2.751,1.602665,-0.005,False,False,False,False,2.37157345,
14,Drawer (5),-0.71,0.0541000366,-0.5542,True,False,True,False,1.18662369,
15,Keychain_3,-1.158001,0.531477869,-0.122982547,False,False,False,True,0.8418,['TableTop|-00.71|+00.00|-00.36']
16,bin_26,-2.575,0.0,0.739,True,False,False,False,2.31442118,
17,Watch_2,-0.252397239,0.5319802,-0.186759472,False,False,False,True,0.62308985,['TableTop|-00.71|+00.00|-00.36']
18,Dog_Statue_2,-0.9668475,1.66980457,-2.3,False,False,False,True,2.70398,
19,Newspaper_2,-1.07441258,0.3154036,-1.84251213,False,False,False,True,2.24754953,['Sofa|-00.50|+00.00|-01.89']
20,pillow_26,0.151,0.561,-1.794,False,False,False,True,2.17194319,['Sofa|-00.50|+00.00|-01.89']
21,CreditCard_4,-1.17141867,0.530805051,-0.5982901,False,False,False,True,1.14343464,['TableTop|-00.71|+00.00|-00.36']
22,Remote_3,-0.764717758,0.5321581,-0.167790383,False,False,False,True,0.616983056,['TableTop|-00.71|+00.00|-00.36']
23,Laptop_27,-0.981,0.530805051,-0.37,False,True,True,True,0.8676432,['TableTop|-00.71|+00.00|-00.36']
24,LightSwitch26,0.4052142,1.37347269,-2.4,False,True,False,False,2.83991981,
25,Floor_Lamp_26,1.73,0.0,-2.093,False,True,False,False,3.35772967,
26,Dog_Statue_4,0.014216803,1.595279,-2.3,False,False,False,True,2.69238615,
27,Houseplant_26,-0.562,0.531,-0.353,False,False,False,False,0.7101777,['TableTop|-00.71|+00.00|-00.36']
28,Painting,1.91,1.458,0.3,False,False,False,False,2.474035,
29,DecorativeBox4,1.79657006,0.863839,0.3382854,True,False,False,True,2.29856682,['Drawer|+01.81|+00.00|+00.33']
30,Television_26,-2.3193,1.746,-1.9946,False,False,False,False,3.01033354,
31,WindowLarge (1),-2.01,1.524,1.031,False,False,False,False,1.81057751,
32,WindowLarge (2),-0.433,1.524,1.031,False,False,False,False,1.00128925,
33,WindowLarge,-2.828,1.511,-0.025,False,False,False,False,2.42225313,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Shelf (1),-1.77609944,0.988999963,0.184999421,True,False,False,False,4.324269,
2,Chair,-5.413,0.024,1.781,False,False,False,False,4.84974575,
3,Cabinet,-5.365438,1.170795,5.03172,True,False,True,False,3.90944338,
4,Chair (1),-5.388,0.024,3.37,False,False,False,False,4.148367,
5,Chair (4),-6.211,0.024,2.517,False,False,False,False,5.190502,
6,Shelf (1),-3.93790054,0.988999963,5.17,True,False,False,False,2.52905059,
7,Table,-5.817,0.001654989,2.564,True,False,False,False,4.82088661,
8,Shelf,-6.572,1.145,5.17,True,False,False,False,5.120702,
9,Cabinet,-4.18110037,1.87357283,5.0299,True,False,True,False,2.89223,
10,Sofa,-3.329,0.017,3.632,True,False,False,False,2.21965337,
11,Shelf (1),-5.6069,0.445,5.17,True,False,False,False,4.189022,
12,Drawer,-6.325,0.8237,5.0011,True,False,True,False,4.85205173,
13,Cabinet,-2.017562,1.71479487,0.323279053,True,False,True,False,4.28175259,
14,Cabinet,-2.46510029,1.32957292,5.0299,True,False,True,False,1.17227781,
15,Drawer,-1.09385419,0.2333,0.462,True,False,True,False,4.11724329,
16,Shelf (2),-4.67299938,1.317,5.17000055,True,False,False,False,3.266326,
17,Shelf (3),-4.67299938,0.998999953,5.17000055,True,False,False,False,3.24376369,
18,Shelf (1),-2.22190046,0.445,5.17,True,False,False,False,1.09654689,
19,Drawer (1),-6.325,0.508,5.0011,True,False,True,False,4.869017,
20,Shelf (3),-1.0410006,0.998999953,0.184999749,True,False,False,False,4.33994055,
21,Drawer (2),-4.2644,0.2333,0.462,True,False,True,False,4.942534,
22,Shelf,-0.810999632,1.68899989,0.185000479,True,False,False,False,4.43559551,
23,Surface,-2.671,0.61,0.272,True,False,False,False,4.39860725,
24,Drawer (1),-2.6819,0.2333,0.462,True,False,True,False,4.26422644,
25,Drawer (1),-2.94,0.508,5.0011,True,False,True,False,1.58123577,
26,ArmChair (1),-1.519,0.017,3.313,True,False,False,False,1.49583614,
27,Cabinet,-3.69643831,1.71479487,5.03172,True,False,True,False,2.39324164,
28,ArmChair,-1.012,0.017,2.084,True,False,False,False,2.62743139,
29,CoffeeTable,-2.668,0.024,1.999,True,False,False,False,2.9042604,
30,Shelf (2),-1.0410006,1.317,0.184999675,True,False,False,False,4.35683,
31,Cabinet,-1.53289974,1.87357283,0.325099677,True,False,True,False,4.28097868,
32,Chair (2),-5.382,0.024,2.695,False,False,False,False,4.3753233,
33,Shelf,-4.90300035,1.68899989,5.17,True,False,False,False,3.5510385,
34,Shelf,-3.18700027,1.145,5.17,True,False,False,False,1.82821524,
35,Drawer,-2.94,0.8237,5.0011,True,False,True,False,1.5281961,
36,Chair (3),-6.252,0.024,3.428,False,False,False,False,4.954411,
37,Cabinet,-5.8501,1.32957292,5.0299,True,False,True,False,4.400703,
38,Cabinet,-1.98043823,1.170795,5.03172,True,False,True,False,0.7569396,
39,Chair (5),-6.296,0.024,1.672,False,False,False,False,5.64045238,
40,CoffeeTable (1),-3.003,0.024,1.726,True,False,False,False,3.28170538,
41,Keychain_3,-3.09472823,0.177425385,1.62559891,False,False,False,True,3.37153983,['TableTop|-03.00|+00.02|+01.73']
42,Statue_Jacket_2,-5.865033,0.634823561,2.78673387,False,False,False,True,4.698318,['TableTop|-05.82|+00.00|+02.56']
43,Vase_Flat_3,-1.70107973,0.93094933,0.179179981,False,False,False,True,4.325498,['Shelf|-01.78|+00.99|+00.18']
44,Floor_Lamp_27,-0.369,0.026053369,4.992,False,True,False,False,1.52742422,
45,Stone_Statue_2,-3.174636,1.105,5.193249,False,False,False,True,1.8211714,['Shelf|-03.19|+01.15|+05.17']
46,bin_27,-6.855,0.026053369,0.22,True,False,False,False,6.9142046,
47,Television_27,-3.503,1.506,0.001,False,False,False,False,4.958648,
48,Glass_Vase_3,-0.7641,0.9409,0.2033,False,False,False,True,4.359286,['Shelf|-01.04|+01.00|+00.18']
49,Glass_Vase_3 (1),-2.2752862,0.386933446,5.12988329,False,False,False,True,1.13558376,['Shelf|-02.22|+00.45|+05.17']
50,Newspaper_3,-4.34642553,0.4762369,0.2567984,False,False,False,True,5.12934065,['Shelf|-02.67|+00.61|+00.27']
51,CreditCard_4,-2.72717381,0.292979032,2.35501218,False,False,False,True,2.55126977,['TableTop|-02.67|+00.02|+02.00']
52,Remote_3,-2.297254,0.2943321,2.05737829,False,False,False,True,2.64619541,['TableTop|-02.67|+00.02|+02.00']
53,Dog_Statue_3,-3.8513546,0.930947,5.16920042,False,False,False,True,2.44473171,['Shelf|-03.94|+00.99|+05.17']
54,Laptop_27,-5.76491976,0.6347063,2.37601185,False,True,True,True,4.7735033,['TableTop|-05.82|+00.00|+02.56']
55,pillow_27,-1.51520538,0.438748926,3.31957245,False,False,False,True,1.27752924,['ArmChair|-01.52|+00.02|+03.31']
56,LightSwitch27,0.0,1.185,4.411,False,True,False,False,1.52461731,
57,Vase_Flat_2,-5.713303,0.38693583,5.136794,False,False,False,True,4.295248,['Shelf|-05.61|+00.45|+05.17']
58,DecorativeBox4,-2.70273852,0.292979032,2.05583477,True,False,False,True,2.79688644,['TableTop|-02.67|+00.02|+02.00']
59,Dog_Statue_1,-4.845,1.25847483,5.153,False,False,False,True,3.42421865,['Shelf|-04.67|+01.32|+05.17']
60,Fertility_Statue_3,-5.033,1.566,5.212,False,False,False,True,3.6602304,['Shelf|-04.90|+01.69|+05.17']
61,Houseplant_27,-1.106,0.313,2.74,False,False,False,False,1.90522873,
62,Hand_Statue_2,-0.764,1.5660665,0.174,False,False,False,True,4.43444633,['Shelf|-00.81|+01.69|+00.19']
63,Vase_2,-1.35239077,1.258489,0.228351533,False,False,False,True,4.28702927,['Shelf|-01.04|+01.32|+00.18']
64,Vase_Flat_5,-4.95822239,0.940958,5.20115042,False,False,False,True,3.52861261,['Shelf|-04.67|+01.00|+05.17']
65,Painting,-5.769,1.395,-0.026,False,False,False,False,6.23923159,
66,Window,0.001,1.247,2.472,False,False,False,False,2.54325628,
67,Window,0.001,1.247,3.5583,False,False,False,False,1.8006016,
68,Window,0.001,1.247,1.368,False,False,False,False,3.487806,
69,Painting,-0.968,1.397,5.268,False,False,False,False,1.04580057,
70,Statue_Waving_Man_2,-6.589,1.022049,5.172,False,False,False,True,5.134056,['Shelf|-06.57|+01.15|+05.17']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Sofa,-3.655,-0.016,0.461,True,False,False,False,2.93400717,
2,Table,-1.396,0.002,1.448,True,False,False,False,2.103079,
3,Chair (2),-1.933,-0.01,2.413,False,False,False,False,1.21779621,
4,Table,-3.793,-0.009559274,4.463521,True,False,False,False,2.15172386,
5,CoffeeTable,-4.003725,0.0105,2.454,True,False,False,False,1.8274672,
6,Chair,-5.147,-0.007,0.818,False,False,False,False,3.546729,
7,Drawer,-2.560954,0.5273976,4.484088,True,False,True,False,1.52987909,
8,Chair,-0.354,-0.01,1.655,False,False,False,False,2.68910956,
9,Chair (1),-0.667,-0.01,0.656,False,False,False,False,3.10985446,
10,Sofa,-5.401,-0.015,2.426,True,False,False,False,3.09375334,
11,EndTable,-2.561,-0.007,4.738,True,False,False,False,1.95855057,
12,Keychain_3,-3.772461,0.4253076,2.3380332,False,False,False,True,1.50894058,['TableTop|-04.00|+00.01|+02.45']
13,DecorativeBox1,-4.006293,0.4246344,2.62482166,True,False,False,True,1.62168217,['TableTop|-04.00|+00.01|+02.45']
14,Television_28,-3.762,1.126,4.582,False,False,False,False,2.036972,['TableTop|-03.79|-00.01|+04.46']
15,Newspaper_4,-3.1970048,0.433,0.515174747,False,False,False,True,2.62155819,['Sofa|-03.66|-00.02|+00.46']
16,bin_28,-0.224,-0.007134944,4.732,True,False,False,False,2.99863267,
17,CreditCard_4,-4.180153,0.4246344,2.94393086,False,False,False,True,1.74534631,['TableTop|-04.00|+00.01|+02.45']
18,Remote_3,-3.76529,0.425987422,2.87468672,False,False,False,True,1.35483229,['TableTop|-04.00|+00.01|+02.45']
19,Floor_Lamp_28,-5.663,-0.007134944,4.68,False,True,False,False,3.69307041,
20,Houseplant_28,-5.705,0.5814376,3.943,False,False,False,False,3.355426,
21,Laptop_28,-3.955696,0.4246344,2.02034378,False,True,True,True,1.81630218,['TableTop|-04.00|+00.01|+02.45']
22,LightSwitch28,0.0,1.292,3.379,False,True,False,False,2.55971742,
23,pillow_28,-4.161,0.542,0.575,False,False,False,True,2.96029615,['Sofa|-03.66|-00.02|+00.46']
24,Painting,-4.156,1.657,-0.002,False,False,False,False,3.51236629,
25,Painting (1),-1.623,1.565,-0.002,False,False,False,False,3.19868064,
26,Vase_6,-1.40397489,0.997,1.50477409,False,False,False,True,1.85677373,['TableTop|-01.40|+00.00|+01.45']
27,Watch_1,-4.177412,0.42478323,2.248753,False,False,False,True,1.89687109,['TableTop|-04.00|+00.01|+02.45']
28,Window (2),-6.041,1.551,2.103,False,False,False,False,3.71148443,
29,Window,-6.041,1.532,0.859,False,False,False,False,4.186858,
30,Window (1),-6.041,1.532,4.237,False,False,False,False,3.80474257,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Dresser,-5.77,0.021,2.401,True,False,False,False,4.87089252,
2,Drawer,-5.578254,0.5176612,2.127,True,False,True,False,4.597833,
3,ArmChair,-1.319,0.0,3.645,True,False,False,False,1.91258073,
4,Table,-0.205,0.021,1.521,True,False,False,False,1.29358411,
5,Chair (1),-2.162,0.021,3.876,False,False,False,False,2.38359261,
6,Chair (2),-0.727,0.021,0.499,False,False,False,False,1.77184188,
7,CoffeeTable,-3.041977,0.026,2.340179,True,False,False,False,2.255726,
8,Table,-5.569,0.021,0.293,True,False,False,False,4.95999,
9,Sofa,-3.126,0.02401483,0.41,True,False,False,False,2.80257845,
10,Drawer (3),-5.578254,0.206,2.683,True,False,True,False,4.6839757,
11,Drawer (1),-5.578254,0.5176612,2.683,True,False,True,False,4.64655066,
12,Drawer (2),-5.578254,0.205999941,2.127,True,False,True,False,4.635652,
13,Chair,-4.005,0.021,3.896,False,False,False,False,3.66561532,
14,Table,-0.306,0.021,0.62,True,False,False,False,1.78827572,
15,Keychain_3,-2.576999,0.410343319,2.49801731,False,False,False,True,1.73112464,['TableTop|-03.04|+00.03|+02.34']
16,pillow_29,-2.147,0.615,0.59,False,False,False,True,1.84336376,['Sofa|-03.13|+00.02|+00.41']
17,Floor_Lamp_29,-0.199,0.02105236,4.493,False,True,False,False,2.76919651,
18,Watering_Can_1,-5.23875952,0.0201934874,0.136438161,False,False,False,True,4.71733952,
19,Tissue_Box_1,-0.3121711,0.7645197,1.07190454,False,False,False,True,1.16588426,['TableTop|-00.31|+00.02|+00.62']
20,bin_29,-5.822422,0.02105236,4.656466,True,False,False,False,5.57892132,
21,Open_Book_1,-2.821,0.416268438,2.180002,False,False,False,True,1.89848852,['TableTop|-03.04|+00.03|+02.34']
22,Houseplant_29,-5.53835773,0.7217709,0.3030692,False,False,False,False,4.84936857,['TableTop|-05.57|+00.02|+00.29']
23,CreditCard_4,-0.396,0.765,0.367,False,False,False,True,1.74819052,['TableTop|-00.31|+00.02|+00.62']
24,Remote_3,-2.51947832,0.412885427,0.5717587,False,False,False,True,2.14661074,['Sofa|-03.13|+00.02|+00.41']
25,Dog_Statue_3,-2.99,0.41,2.473,False,False,False,True,2.10856,['TableTop|-03.04|+00.03|+02.34']
26,Boot_1,0.03400735,0.0218886733,3.09199071,False,False,False,True,1.7526859,
27,LightSwitch29,-2.499,1.526,4.851,False,True,False,False,3.277187,
28,Window (1),0.13,2.384,2.415,False,False,False,False,1.89378417,
29,Painting,-0.048,1.221,0.462,False,False,False,False,1.83333528,
30,Painting,-0.048,1.868,0.50487,False,False,False,False,2.00911331,
31,Cellphone_3,-5.33967733,0.72269696,0.240107968,False,False,False,True,4.687191,['TableTop|-05.57|+00.02|+00.29']
32,Pen_4,-0.38241303,0.770164549,0.239342362,False,False,False,True,1.87200391,['TableTop|-00.31|+00.02|+00.62']
33,Television_29,-5.763,1.206,2.394,False,False,False,False,4.787696,['Dresser|-05.77|+00.02|+02.40']
34,Laptop_29,-0.334,0.765,0.722,False,True,True,True,1.449657,['TableTop|-00.31|+00.02|+00.62']
35,Window,0.173,1.736,3.508,False,False,False,False,2.076657,
36,Window,0.173,1.736,1.384,False,False,False,False,1.55495882,
37,Window,0.173,1.021,2.4429,False,False,False,False,1.2577281,
38,DecorativeBox4,-3.446,0.41,2.418,True,False,False,True,2.53373981,['TableTop|-03.04|+00.03|+02.34']
39,Statue_Jacket_3,-0.181592539,0.7597089,1.55292177,False,False,False,True,0.9465859,['TableTop|-00.21|+00.02|+01.52']
40,Painting (1),-0.995,1.704,0.035,False,False,False,False,2.11487436,
41,Painting,-3.3093,1.667,0.035,False,False,False,False,3.12234521,
42,Pencil_3,-0.317829639,0.769247353,0.159250051,False,False,False,True,1.96902668,['TableTop|-00.31|+00.02|+00.62']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Table,-2.903,0.0143,2.225,True,False,False,False,2.38226581,
2,Chair,-0.329,0.021,0.998,False,False,False,False,5.0752306,
3,Chair,-3.327,0.007,1.702,False,False,False,False,2.52636,
4,CoffeeTable,-3.237,0.01,6.599,True,False,False,False,3.24327517,
5,Sofa,-1.735,-0.084,6.448,True,False,False,False,3.9886086,
6,Chair (3),-3.327,0.007,2.74,False,False,False,False,1.79117036,
7,Chair (2),-2.353,0.007,2.745,False,False,False,False,2.53611827,
8,ArmChair (1),-3.663,0.0009313226,4.56,True,False,False,False,1.47645056,
9,Table (1),-0.527,0.661,8.522,True,False,False,False,6.21432638,
10,CoffeeTable (1),-3.13,0.0195,8.534,True,False,False,False,5.055042,
11,Chair (1),-2.477,0.007,1.629,False,False,False,False,3.06650162,
12,ArmChair,-2.691,0.0009313226,4.616,True,False,False,False,2.20128942,
13,Table,-0.396,0.661,0.357,True,False,False,False,5.33070374,
14,Mirror,-5.49,1.825,6.505,False,False,False,False,3.06766129,
15,Floor_Lamp_30,-5.64571667,0.007256858,8.526525,False,True,False,False,4.99396133,
16,Keychain_3,-1.9476707,0.775852561,1.80608821,False,False,False,True,3.211029,['TableTop|-02.90|+00.01|+02.23']
17,Candle_6,-0.5625617,0.667834938,0.3968589,False,False,False,True,5.177333,['TableTop|-00.40|+00.66|+00.36']
18,pillow_30,-1.721,0.519,5.725,False,False,False,True,3.43147,['Sofa|-01.74|-00.08|+06.45']
19,Houseplant_30,-3.204,0.451,6.799,False,False,False,False,3.344413,['TableTop|-03.24|+00.01|+06.60']
20,Houseplant_30,-5.359,1.475,5.443,False,False,False,False,1.98124433,
21,Candle_5,-0.6246592,0.667834938,8.444735,False,False,False,True,6.09234,['TableTop|-00.53|+00.66|+08.52']
22,bin_30,-5.745,0.007256858,0.261,True,False,False,False,3.81247234,
23,Tissue_Box_1,-2.988,0.525082,8.331,False,False,False,True,4.83926964,['TableTop|-03.13|+00.02|+08.53']
24,Laptop_30,-3.216764,0.4506064,6.33357048,False,True,True,True,2.92078328,['TableTop|-03.24|+00.01|+06.60']
25,Television_30,-3.114,1.016,8.708,False,False,False,False,5.14921045,['TableTop|-03.13|+00.02|+08.53']
26,Newspaper_3,-3.299,0.775,2.456,False,False,False,True,1.77047837,['TableTop|-02.90|+00.01|+02.23']
27,CreditCard_4,-2.361024,0.7751794,2.75662374,False,False,False,True,2.362144,['TableTop|-02.90|+00.01|+02.23']
28,Remote_3,-3.52593851,0.451959431,7.08106136,False,False,False,True,3.50042439,['TableTop|-03.24|+00.01|+06.60']
29,Boot_1,-5.786994,0.00790077448,4.81798744,False,False,False,True,1.89936566,
30,Candle_1,-3.31317,0.4506064,7.04997969,False,False,False,True,3.53664732,['TableTop|-03.24|+00.01|+06.60']
31,Dog_Statue_4,-3.417,0.525082,8.406,False,False,False,True,4.795628,['TableTop|-03.13|+00.02|+08.53']
32,Stone_Statue_1,-2.71359587,0.902,2.29446149,False,False,False,True,2.30431581,['TableTop|-02.90|+00.01|+02.23']
33,LightSwitch30,-6.0,1.338,3.433,False,True,False,False,1.5922215,
34,Painting,-5.955,1.527,1.1532,False,False,False,False,3.04026937,
35,DecorativeBox4,-3.76523972,0.7751794,2.58557367,True,False,False,True,1.38328254,['TableTop|-02.90|+00.01|+02.23']
36,Watch_1,-2.98241544,0.450789541,7.20179844,False,False,False,True,3.7983222,['TableTop|-03.24|+00.01|+06.60']
37,Window (6),0.051,1.204,6.896,False,False,False,False,5.5404315,
38,Window,-4.8559,1.204,-0.045,False,False,False,False,3.823108,
39,Window (5),0.051,1.204,4.924,False,False,False,False,4.7092824,
40,Window (4),0.051,1.204,2.986,False,False,False,False,4.62415,
41,Window (3),0.051,1.204,1.088,False,False,False,False,5.28065443,
42,Window (1),-2.942,1.204,-0.045,False,False,False,False,4.11301041,
43,Window (2),-1.057,1.204,-0.045,False,False,False,False,5.132615,
44,Desk_Lamp_10,-0.4319012,0.6788865,8.643852,False,True,False,False,6.368032,['TableTop|-00.53|+00.66|+08.52']
